"ID_VOTACAO";"DATA";"HORA";"ORIENTACAO_GOVERNO";"TIPO";"NUMERO";"ANO";"EMENTA";"O_QUE_FOI_VOTADO";"LINGUAGEM_COMUM"
"54e2819f3dddbbac9ac052f7121ddef9";"070703";"21:33:00";"Sim";"PEC";"272";"2000";"Dá nova redação à alínea 'c' do inciso I do art. 12 da Constituição e acrescenta artigo ao Ato das Disposições Constitucionais Transitórias, assegurando o registro nos consulados de brasileiros nascidos no estrangeiro.";"";""
"62fd7b1000aaf6c49d7db1188058b1c0";"070814";"17:01:00";"Sim";"PEC";"272";"2000";"Dá nova redação à alínea 'c' do inciso I do art. 12 da Constituição e acrescenta artigo ao Ato das Disposições Constitucionais Transitórias, assegurando o registro nos consulados de brasileiros nascidos no estrangeiro.";"Aprovada a Proposta de Emenda à Constituição 272-C, de 2000, em segundo turno. Sim: 377; Não: 1; Abst.: 0; Total: 378.";""
"3a5a531f502b322e3adbd78bf4755fa8";"071024";"17:39:00";"Não";"PLP";"1";"2003";"Regulamenta o § 3º do art. 198 da Constituição Federal.";"Rejeitado o Requerimento. Sim: 108; Não: 278; Abstenção: 05; Total: 391.";""
"043a94cec759b5f2f81ca4a75134c563";"071031";"18:04:00";"Não";"PLP";"1";"2003";"Regulamenta o § 3º do art. 198 da Constituição Federal.";"Rejeitado o Requerimento. Sim: 126; Não: 283; Abst.: 2; Total: 411.";""
"3d82248d55abd4d32cb0422d78687733";"071031";"18:44:00";"Sim";"PLP";"1";"2003";"Regulamenta o § 3º do art. 198 da Constituição Federal.";"Aprovada a Subemenda Substitutiva. Sim: 291; Não: 111; Abstenção:1; Total: 403.";""
"ef178a05d4efdc60099e716e0cb100be";"071031";"19:20:00";"Sim";"PLP";"1";"2003";"Regulamenta o § 3º do art. 198 da Constituição Federal.";"";""
"48931c80146fa64331af2389ff39e132";"071031";"19:56:00";"Sim";"PLP";"1";"2003";"Regulamenta o § 3º do art. 198 da Constituição Federal.";"Mantido o inciso. Sim: 319; Não: 29; Abst.: 1; Total: 349.";""
"9acef24ab38d3af244ba833ac16f2711";"071031";"20:42:00";"Não";"PLP";"1";"2003";"Regulamenta o § 3º do art. 198 da Constituição Federal.";"Rejeitado o artigo.   Sim: 116; Não: 284; Abst.: 0; Total: 400.";""
"11c1ad40b73a2f4c2099188e6b1e0c6c";"071031";"21:35:00";"Não";"PLP";"1";"2003";"Regulamenta o § 3º do art. 198 da Constituição Federal.";"Rejeitada a Emenda de Plenário nº 13.  Sim: 112; Não: 263; Abst.: 1; Total: 376.";""
"ed2da378eb12d79e15dda342488338e9";"070703";"21:13:00";"Sim";"PEC";"285";"2004";"Altera o Sistema Tributário Nacional e dá outras providências.  (Desmembramento da PEC nº 255, de 2004, contendo os arts. 22, VIII, 34, V, c, 36, V, 61, § 3º; 100, § 1º, 105, III, d, 149-A, parágrafo único, 150,§  6º; 152-A, 153, § 3º, V; 155, § 2º, II, c, IV, a, b, V, a, b, c, d, e, VI, a, b, c, d, e, f, g, h, i, j, l, VII, a, b, c, d, VIII, IX, a, c, X, e, XI, XII, a, b, f, g, h, i, j, l, m, n, o, XIII, a, b, c, d, e, § 7º, I, II, 158, III, 179 constantes do art. 1º, os arts. 95, 96, parágrafo único I, II, III e 97 constantes do art. 2º, que trata do Ato das Disposições Transitórias, a integra dos arts. 3º, 8º e 9º).";"Mantido o art. 2º da PEC 58/07, apensada, objeto do Destaque para votação em separado da bancada do DEM.   Sim: 381; Não: 0; Abstenção: 1; Total: 382.";""
"4052e57e4da43bdcd27599e5ba5fc61b";"070703";"21:25:00";"Sim";"PEC";"285";"2004";"Altera o Sistema Tributário Nacional e dá outras providências.  (Desmembramento da PEC nº 255, de 2004, contendo os arts. 22, VIII, 34, V, c, 36, V, 61, § 3º; 100, § 1º, 105, III, d, 149-A, parágrafo único, 150,§  6º; 152-A, 153, § 3º, V; 155, § 2º, II, c, IV, a, b, V, a, b, c, d, e, VI, a, b, c, d, e, f, g, h, i, j, l, VII, a, b, c, d, VIII, IX, a, c, X, e, XI, XII, a, b, f, g, h, i, j, l, m, n, o, XIII, a, b, c, d, e, § 7º, I, II, 158, III, 179 constantes do art. 1º, os arts. 95, 96, parágrafo único I, II, III e 97 constantes do art. 2º, que trata do Ato das Disposições Transitórias, a integra dos arts. 3º, 8º e 9º).";"Mantida a expressão 'realizada a partir de 1º de setembro de 2007', constante do art. 2º da PEC 58/07, apensada, objeto do Destaque para votação em separado da bancada do PSDB.   Sim: 367; Não: 0; Abstenção: 0; Total: 367.";""
"6398f43724dec08fd6f1ffe290b9cf10";"070313";"18:22:00";"Não";"PL";"4125";"2004";"Torna obrigatória a divulgação pelos meios que especifica de mensagem relativa à exploração sexual e tráfico de crianças e adolescentes apontando formas para efetuar denúncias.";"Rejeitado o Requerimento. Sim: 06; Não: 315; Abstenção: 05; Total: 326.";""
"df64768bf31f255fbb4294d026a0466e";"070314";"16:38:00";"Não";"PL";"4125";"2004";"Torna obrigatória a divulgação pelos meios que especifica de mensagem relativa à exploração sexual e tráfico de crianças e adolescentes apontando formas para efetuar denúncias.";"Rejeitado o Requerimento. Sim: 7; Não: 311; Abstenção: 4; Total: 322.";""
"9df20e7781493cdd364ba25cac3596be";"070314";"18:13:00";"Sim";"PL";"4125";"2004";"Torna obrigatória a divulgação pelos meios que especifica de mensagem relativa à exploração sexual e tráfico de crianças e adolescentes apontando formas para efetuar denúncias.";"Aprovado o Requerimento. Sim: 294; Não: 08; Abstenção: 03; Total: 305.";""
"a6bf49002b8b0c03481935493a39e0cc";"070315";"12:53:00";"Sim";"PL";"4125";"2004";"Torna obrigatória a divulgação pelos meios que especifica de mensagem relativa à exploração sexual e tráfico de crianças e adolescentes apontando formas para efetuar denúncias.";"Aprovado o Substitutivo oferecido pela Relatora da Comissão Parlamentar de Inquérito - 'Exploração Sexual', designada em Plenário, ressalvados os destaques.  Sim: 291; Não: 01; Abstenção: 01; Total: 293.";""
"a54230c772f8f7bc6c7a24a073ffdea1";"070214";"21:22:00";"Sim";"PL";"7225";"2006";"Altera a Lei nº 7.210, de 11 de julho de 1984,   Lei de Execução Penal, para prever como falta disciplinar grave a utilização de telefone celular pelo preso. - NOVA EMENTA DA REDAÇÃO FINAL: Altera a Lei nº 7.210, de 11 de julho de 1984,   Lei de Execução Penal, e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, para prever como falta disciplinar grave do preso e crime do agente público a utilização de telefone celular.";"Aprovada a Proposta do Senado Federal para que possa tramitar o Projeto de Lei nº 7.225, de 2006, em razão de rejeição de matéria idêntica ao Projeto de Lei nº 7.298, de 2002 e apensados.   (Votação nominal, aprovada pela maioria absoluta dos deputados, nos temos do art. 110, do RICD, combinado com art. 67, da Constituição Federal.)   Sim: 398; Não: 2; Abst.: 4; Total: 404.";""
"87a29a60cb1301b216aa38ead84fdaf2";"070919";"12:27:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitado o Requerimento.   Sim: 8; Não: 252; Abstenção: 20; Total: 280.";""
"012c9f5023faf216173c8ed7939b698f";"070919";"14:14:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Verificação da votação do Requerimento, solicitada pelo Dep. Lobbe Neto, na qualidade de Líder do PSDB, e pelo Dep. Décio Lima, na qualidade de Líder do PT, em razão do resultado proclamado pela Mesa: 'Rejeitado o Requerimento', passando-se à sua votação pelo processo nominal.";""
"727d7df217212715ea7319630f8a90dd";"070919";"14:14:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitado o Requerimento.   Sim: 4; Não: 248; Abstenção: 13; Total: 265.";""
"586fc62b0ef4c830f912b25f7136dea4";"070919";"17:46:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitado o Requerimento.   Sim: 6; Não: 270; Abstenção: 10; Total: 286.";""
"973136ee3c93e2f58491372d313bd705";"070919";"19:39:00";"Sim";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Aprovado o Requerimento.  Sim: 298; Não: 4; Abstenção: 12; Total: 314.";""
"7725969aa2eeedbba659ec89a5a9550e";"070919";"21:11:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitado o Requerimento. Sim: 15; Não: 267; Abstenção: 5; Total: 287.";""
"999b2de726658d4044a1177d90b2492f";"070919";"22:11:00";"Sim";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Aprovado o Substitutivo adotado pela Comissão Especial, em primeiro turno, ressalvados os destaques.    Sim: 338; Não: 117; Abstenção: 2; Total: 457.";""
"b3ada6f73b58ab46346a24de3eb091e1";"070926";"13:11:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitado o Requerimento.   Sim: 5; Não: 254; Abstenção: 0; Total: 259.";""
"e219e11fdb773edd2de170233fc6fc32";"070926";"16:36:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitado o Requerimento.   Sim: 8; Não: 283; Abstenção: 2; Total: 293.";""
"b3d4e1449a4e4aae4297baa5d1fadaf0";"070926";"18:11:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitada a Emenda Aglutinativa nº 67.   Sim: 12; Não: 295; Abstenção: 1; Total: 308.";""
"176337f11e0eb8b8380b1bbc9c34f8bf";"070926";"18:54:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitada a Emenda Aglutinativa nº 68.   Sim: 31; Não: 301; Abstenção: 3; Total: 335.";""
"d7762a5807a1ee6a400a71f4693bac40";"070926";"20:37:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitada a Emenda Aglutinativa nº 69.   Sim: 7; Não: 297; Abstenção: 5; Total: 309.";""
"49cedefee6da6df1d4da64f9dfa2b781";"070926";"21:21:00";"Não";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Rejeitada a Emenda Aglutinativa nº 73.   Sim: 12; Não: 323; Abstenção: 5; Total: 340.";""
"843be9aef99ea0634671f71b8eed42f1";"070926";"22:23:00";"Sim";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Mantida a expressão.   Sim: 339; Não: 102; Abstenção: 3; Total: 444.";""
"1a5d9543a87c30356824464324750eeb";"070926";"23:05:00";"Sim";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Mantida a expressão.   Sim: 339; Não: 97; Abstenção: 2; Total: 438.";""
"3d6d0a5b3ed615fe79f0945457dd0107";"070926";"23:52:00";"Sim";"PEC";"558";"2006";"Dispõe sobre a inclusão da CPMF nas disposições do § 2º, do artigo 76 do  Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal.";"Mantido o artigo 2º.   Sim: 340; Não: 102; Abstenção: 4; Total: 446.";""
